MedianBat,MedianGps,ShapeBat,ShapeGps,SuccessRate,ValidRate,PosteriorWeight
24,10,0.4,0.4,0,0.0073,8.54546e-09
24,11,0.4,0.4,0.00714286,0.014,2.42856e-08
24,12,0.4,0.4,0.00574713,0.0174,4.00875e-08
24,13,0.4,0.4,0.0393013,0.0229,6.42843e-08
24,14,0.4,0.4,0.020202,0.0297,9.48266e-08
24,15,0.4,0.4,0.0456989,0.0372,1.27765e-07
24,16,0.4,0.4,0.0533981,0.0412,1.45431e-07
24,17,0.4,0.4,0.0285132,0.0491,1.71542e-07
24,18,0.4,0.4,0.049904,0.0521,1.74597e-07
24,19,0.4,0.4,0.0683919,0.0541,1.69391e-07
24,20,0.4,0.4,0.0549451,0.0637,1.82265e-07
24,21,0.4,0.4,0.0621931,0.0611,1.5679e-07
24,22,0.4,0.4,0.0654206,0.0642,1.45409e-07
24,23,0.4,0.4,0.0973837,0.0688,1.35674e-07
24,24,0.4,0.4,0.0913108,0.0679,1.15229e-07
24,25,0.4,0.4,0.0954301,0.0744,1.0757e-07
24,26,0.4,0.4,0.113416,0.0723,8.8297e-08
24,27,0.4,0.4,0.12,0.07,7.16762e-08
24,28,0.4,0.4,0.131004,0.0687,5.86045e-08
24,29,0.4,0.4,0.145349,0.0688,4.86268e-08
25,5,0.4,0.4,0,0,0
25,6,0.4,0.4,0,0.0003,5.15482e-12
25,7,0.4,0.4,0,0.0007,4.59552e-11
25,8,0.4,0.4,0,0.0021,3.66911e-10
25,9,0.4,0.4,0,0.004,1.44e-09
25,10,0.4,0.4,0.0128205,0.0078,4.79504e-09
25,11,0.4,0.4,0.00840336,0.0119,1.08406e-08
25,12,0.4,0.4,0.0318471,0.0157,1.89952e-08
25,13,0.4,0.4,0.0141509,0.0212,3.12529e-08
25,14,0.4,0.4,0.0386266,0.0233,3.90674e-08
25,15,0.4,0.4,0.0324484,0.0339,6.11441e-08
25,16,0.4,0.4,0.028436,0.0422,7.8227e-08
25,17,0.4,0.4,0.0516854,0.0445,8.16458e-08
25,18,0.4,0.4,0.0226337,0.0486,8.55303e-08
25,19,0.4,0.4,0.0584906,0.053,8.71472e-08
25,20,0.4,0.4,0.0462107,0.0541,8.12914e-08
25,21,0.4,0.4,0.0625,0.056,7.54659e-08
25,22,0.4,0.4,0.0754717,0.0583,6.93439e-08
25,23,0.4,0.4,0.0890625,0.064,6.62786e-08
25,24,0.4,0.4,0.10559,0.0644,5.73933e-08
25,25,0.4,0.4,0.107644,0.0641,4.86701e-08
25,26,0.4,0.4,0.116386,0.0653,4.18799e-08
25,27,0.4,0.4,0.11756,0.0672,3.61352e-08
25,28,0.4,0.4,0.115616,0.0666,2.98355e-08
25,29,0.4,0.4,0.106881,0.0683,2.53509e-08
26,5,0.4,0.4,0,0,0
26,6,0.4,0.4,0,0.0002,1.80358e-12
26,7,0.4,0.4,0,0.0007,2.41183e-11
26,8,0.4,0.4,0,0.0015,1.37545e-10
26,9,0.4,0.4,0.0204082,0.0049,9.25789e-10
26,10,0.4,0.4,0.016129,0.0062,2.00033e-09
26,11,0.4,0.4,0,0.0121,5.78498e-09
26,12,0.4,0.4,0,0.0132,8.38166e-09
26,13,0.4,0.4,0.0183486,0.0218,1.68664e-08
26,14,0.4,0.4,0.0133929,0.0224,1.97114e-08
26,15,0.4,0.4,0.00304878,0.0328,3.10485e-08
26,16,0.4,0.4,0.0328283,0.0396,3.85258e-08
26,17,0.4,0.4,0.0364583,0.0384,3.69758e-08
26,18,0.4,0.4,0.0339703,0.0471,4.35028e-08
26,19,0.4,0.4,0.0401691,0.0473,4.08179e-08
26,20,0.4,0.4,0.0591716,0.0507,3.99823e-08
26,21,0.4,0.4,0.0815939,0.0527,3.72722e-08
26,22,0.4,0.4,0.0501931,0.0518,3.23357e-08
26,23,0.4,0.4,0.0726351,0.0592,3.21757e-08
26,24,0.4,0.4,0.107206,0.0569,2.66134e-08
26,25,0.4,0.4,0.0828829,0.0555,2.21161e-08
26,26,0.4,0.4,0.105802,0.0586,1.97243e-08
26,27,0.4,0.4,0.113057,0.0628,1.77228e-08
26,28,0.4,0.4,0.126645,0.0608,1.42947e-08
26,29,0.4,0.4,0.127013,0.0559,1.08892e-08
27,5,0.4,0.4,0,0.0001,7.24963e-14
27,6,0.4,0.4,0,0.0004,1.89383e-12
27,7,0.4,0.4,0,0.0002,3.61789e-12
27,8,0.4,0.4,0,0.002,9.62853e-11
27,9,0.4,0.4,0,0.0042,4.16622e-10
27,10,0.4,0.4,0,0.0058,9.82458e-10
27,11,0.4,0.4,0.0106383,0.0094,2.35951e-09
27,12,0.4,0.4,0.0246914,0.0162,5.40067e-09
27,13,0.4,0.4,0.0106383,0.0188,7.63662e-09
27,14,0.4,0.4,0.017094,0.0234,1.08109e-08
27,15,0.4,0.4,0.0224719,0.0267,1.32695e-08
27,16,0.4,0.4,0.0208955,0.0335,1.71111e-08
27,17,0.4,0.4,0.0254958,0.0353,1.78459e-08
27,18,0.4,0.4,0.04,0.04,1.93969e-08
27,19,0.4,0.4,0.0483871,0.0434,1.96633e-08
27,20,0.4,0.4,0.056338,0.0497,2.05775e-08
27,21,0.4,0.4,0.0488323,0.0471,1.74893e-08
27,22,0.4,0.4,0.0573013,0.0541,1.77307e-08
27,23,0.4,0.4,0.0573913,0.0575,1.64078e-08
27,24,0.4,0.4,0.0486815,0.0493,1.21063e-08
27,25,0.4,0.4,0.0927835,0.0582,1.21763e-08
27,26,0.4,0.4,0.0879541,0.0523,9.24236e-09
27,27,0.4,0.4,0.0921053,0.0608,9.00852e-09
27,28,0.4,0.4,0.113274,0.0565,6.97423e-09
27,29,0.4,0.4,0.137681,0.0552,5.64547e-09
28,5,0.4,0.4,0,0.0001,3.8108e-14
28,6,0.4,0.4,0,0.0002,4.97751e-13
28,7,0.4,0.4,0,0.0005,4.75441e-12
28,8,0.4,0.4,0,0.0019,4.80822e-11
28,9,0.4,0.4,0,0.0038,1.98142e-10
28,10,0.4,0.4,0,0.0075,6.67803e-10
28,11,0.4,0.4,0,0.0096,1.26668e-09
28,12,0.4,0.4,0.0147059,0.0136,2.38326e-09
28,13,0.4,0.4,0.00628931,0.0159,3.39501e-09
28,14,0.4,0.4,0.0314136,0.0191,4.63854e-09
28,15,0.4,0.4,0.0282258,0.0248,6.47883e-09
28,16,0.4,0.4,0.0319489,0.0313,8.40385e-09
28,17,0.4,0.4,0.0182371,0.0329,8.74298e-09
28,18,0.4,0.4,0.0321716,0.0373,9.50785e-09
28,19,0.4,0.4,0.0414634,0.041,9.76453e-09
28,20,0.4,0.4,0.0469484,0.0426,9.27143e-09
28,21,0.4,0.4,0.0521042,0.0499,9.73986e-09
28,22,0.4,0.4,0.0542299,0.0461,7.94201e-09
28,23,0.4,0.4,0.0646552,0.0464,6.95987e-09
28,24,0.4,0.4,0.0670498,0.0522,6.73807e-09
28,25,0.4,0.4,0.0505051,0.0495,5.44376e-09
28,26,0.4,0.4,0.0800821,0.0487,4.52388e-09
28,27,0.4,0.4,0.0785563,0.0471,3.66836e-09
28,28,0.4,0.4,0.103113,0.0514,3.33512e-09
28,29,0.4,0.4,0.100386,0.0518,2.78478e-09
29,5,0.4,0.4,0,0,0
29,6,0.4,0.4,0,0.0001,1.3107e-13
29,7,0.4,0.4,0,0.0004,2.00312e-12
29,8,0.4,0.4,0,0.0019,2.53225e-11
29,9,0.4,0.4,0,0.0034,9.3367e-11
29,10,0.4,0.4,0,0.0067,3.14183e-10
29,11,0.4,0.4,0,0.0082,5.69809e-10
29,12,0.4,0.4,0.00854701,0.0117,1.07979e-09
29,13,0.4,0.4,0,0.0137,1.54058e-09
29,14,0.4,0.4,0.0212766,0.0188,2.40451e-09
29,15,0.4,0.4,0.00833333,0.024,3.302e-09
29,16,0.4,0.4,0.0271186,0.0295,4.17136e-09
29,17,0.4,0.4,0.0332226,0.0301,4.21261e-09
29,18,0.4,0.4,0.0335366,0.0328,4.4032e-09
29,19,0.4,0.4,0.0509915,0.0353,4.42755e-09
29,20,0.4,0.4,0.038674,0.0362,4.14922e-09
29,21,0.4,0.4,0.0365535,0.0383,3.93706e-09
29,22,0.4,0.4,0.053012,0.0415,3.76529e-09
29,23,0.4,0.4,0.0653153,0.0444,3.50742e-09
29,24,0.4,0.4,0.0700483,0.0414,2.8144e-09
29,25,0.4,0.4,0.0619266,0.0436,2.52523e-09
29,26,0.4,0.4,0.0902935,0.0443,2.16724e-09
29,27,0.4,0.4,0.100446,0.0448,1.8376e-09
29,28,0.4,0.4,0.0977273,0.044,1.50357e-09
29,29,0.4,0.4,0.100703,0.0427,1.20896e-09
5,5,0.4,0.5,0,0,0
5,6,0.4,0.5,0,0,0
5,7,0.4,0.5,0,0,0
5,8,0.4,0.5,0,0.0002,3.37836e-09
5,9,0.4,0.5,0,0,0
5,10,0.4,0.5,0,0.0001,5.94335e-09
5,11,0.4,0.5,0.222222,0.0009,7.92649e-08
5,12,0.4,0.5,0.4,0.0015,1.75456e-07
5,13,0.4,0.5,0.333333,0.0021,2.99301e-07
5,14,0.4,0.5,0.444444,0.0018,2.91786e-07
5,15,0.4,0.5,0.475,0.004,6.97508e-07
5,16,0.4,0.5,0.490566,0.0053,9.49848e-07
5,17,0.4,0.5,0.575758,0.0066,1.17072e-06
5,18,0.4,0.5,0.62069,0.0087,1.48026e-06
5,19,0.4,0.5,0.603448,0.0116,1.84404e-06
5,20,0.4,0.5,0.730159,0.0126,1.83042e-06
5,21,0.4,0.5,0.709459,0.0148,1.92823e-06
5,22,0.4,0.5,0.708333,0.0168,1.93189e-06
5,23,0.4,0.5,0.697802,0.0182,1.82221e-06
5,24,0.4,0.5,0.80663,0.0181,1.55951e-06
5,25,0.4,0.5,0.712121,0.0198,1.45346e-06
5,26,0.4,0.5,0.818627,0.0204,1.2649e-06
5,27,0.4,0.5,0.84058,0.0207,1.07613e-06
5,28,0.4,0.5,0.863248,0.0234,1.01347e-06
5,29,0.4,0.5,0.861472,0.0231,8.2893e-07
6,5,0.4,0.5,0,0,0
6,6,0.4,0.5,0,0,0
6,7,0.4,0.5,0,0,0
6,8,0.4,0.5,0,0.0001,8.60484e-09
6,9,0.4,0.5,0,0.0002,3.54597e-08
6,10,0.4,0.5,0.166667,0.0006,1.81656e-07
6,11,0.4,0.5,0.0625,0.0016,7.17837e-07
6,12,0.4,0.5,0.333333,0.0027,1.60883e-06
6,13,0.4,0.5,0.32,0.005,3.63016e-06
6,14,0.4,0.5,0.380282,0.0071,5.86297e-06
6,15,0.4,0.5,0.346939,0.0098,8.70528e-06
6,16,0.4,0.5,0.380165,0.0121,1.10467e-05
6,17,0.4,0.5,0.487013,0.0154,1.39154e-05
6,18,0.4,0.5,0.50237,0.0211,1.82881e-05
6,19,0.4,0.5,0.56962,0.0237,1.91923e-05
6,20,0.4,0.5,0.530466,0.0279,2.06468e-05
6,21,0.4,0.5,0.615385,0.0312,2.07071e-05
6,22,0.4,0.5,0.576819,0.0371,2.17328e-05
6,23,0.4,0.5,0.625,0.0384,1.95851e-05
6,24,0.4,0.5,0.689826,0.0403,1.76881e-05
6,25,0.4,0.5,0.719258,0.0431,1.6117e-05
6,26,0.4,0.5,0.723356,0.0441,1.39294e-05
6,27,0.4,0.5,0.745614,0.0456,1.20761e-05
6,28,0.4,0.5,0.766393,0.0488,1.07666e-05
6,29,0.4,0.5,0.78839,0.0534,9.76146e-06
7,5,0.4,0.5,0,0,0
7,6,0.4,0.5,0,0,0
7,7,0.4,0.5,0,0.0001,8.34978e-09
7,8,0.4,0.5,0.5,0.0002,4.44436e-08
7,9,0.4,0.5,0.111111,0.0009,4.12082e-07
7,10,0.4,0.5,0.0909091,0.0011,8.60059e-07
7,11,0.4,0.5,0.0681818,0.0044,5.09795e-06
7,12,0.4,0.5,0.272727,0.0044,6.77071e-06
7,13,0.4,0.5,0.197917,0.0096,1.79996e-05
7,14,0.4,0.5,0.256198,0.0121,2.58037e-05
7,15,0.4,0.5,0.282051,0.0156,3.57864e-05
7,16,0.4,0.5,0.319672,0.0244,5.75271e-05
7,17,0.4,0.5,0.348276,0.029,6.76721e-05
7,18,0.4,0.5,0.403226,0.0372,8.32654e-05
7,19,0.4,0.5,0.449772,0.0438,9.15988e-05
7,20,0.4,0.5,0.493952,0.0496,9.4791e-05
7,21,0.4,0.5,0.505415,0.0554,9.49534e-05
7,22,0.4,0.5,0.52,0.0575,8.69853e-05
7,23,0.4,0.5,0.581102,0.0635,8.36383e-05
7,24,0.4,0.5,0.606838,0.0702,7.95702e-05
7,25,0.4,0.5,0.624294,0.0708,6.83716e-05
7,26,0.4,0.5,0.6502,0.0749,6.10959e-05
7,27,0.4,0.5,0.697987,0.0745,5.09513e-05
7,28,0.4,0.5,0.703611,0.0803,4.57523e-05
7,29,0.4,0.5,0.692405,0.079,3.72938e-05
8,5,0.4,0.5,0,0,0
8,6,0.4,0.5,0,0,0
8,7,0.4,0.5,0,0.0002,2.76715e-08
8,8,0.4,0.5,0,0.0001,3.6822e-08
8,9,0.4,0.5,0.2,0.0015,1.13805e-06
8,10,0.4,0.5,0.08,0.0025,3.23894e-06
8,11,0.4,0.5,0.09375,0.0064,1.22871e-05
8,12,0.4,0.5,0.11,0.01,2.54982e-05
8,13,0.4,0.5,0.135714,0.014,4.34959e-05
8,14,0.4,0.5,0.176724,0.0232,8.19807e-05
8,15,0.4,0.5,0.205128,0.0273,0.000103773
8,16,0.4,0.5,0.295652,0.0345,0.000134781
8,17,0.4,0.5,0.294643,0.0448,0.000173228
8,18,0.4,0.5,0.316384,0.0531,0.000196945
8,19,0.4,0.5,0.389351,0.0601,0.000208266
8,20,0.4,0.5,0.417758,0.0687,0.000217555
8,21,0.4,0.5,0.426471,0.0748,0.000212437
8,22,0.4,0.5,0.5,0.0844,0.000211567
8,23,0.4,0.5,0.494961,0.0893,0.0001949
8,24,0.4,0.5,0.529349,0.0937,0.000175987
8,25,0.4,0.5,0.563034,0.0936,0.000149777
8,26,0.4,0.5,0.552454,0.1039,0.000140434
8,27,0.4,0.5,0.583333,0.1008,0.000114232
8,28,0.4,0.5,0.629243,0.1149,0.000108479
8,29,0.4,0.5,0.628599,0.1042,8.1509e-05
9,5,0.4,0.5,0,0,0
9,6,0.4,0.5,0,0.0001,4.42888e-09
9,7,0.4,0.5,0,0.0001,1.69215e-08
9,8,0.4,0.5,0,0.0004,1.80137e-07
9,9,0.4,0.5,0,0.0017,1.57745e-06
9,10,0.4,0.5,0.0285714,0.0035,5.54584e-06
9,11,0.4,0.5,0.091954,0.0087,2.0428e-05
9,12,0.4,0.5,0.080292,0.0137,4.27235e-05
9,13,0.4,0.5,0.142857,0.021,7.9795e-05
9,14,0.4,0.5,0.162544,0.0283,0.000122306
9,15,0.4,0.5,0.157459,0.0362,0.000168293
9,16,0.4,0.5,0.21219,0.0443,0.000211666
9,17,0.4,0.5,0.234991,0.0583,0.000275705
9,18,0.4,0.5,0.287157,0.0693,0.000314354
9,19,0.4,0.5,0.304738,0.0781,0.000331002
9,20,0.4,0.5,0.340757,0.0898,0.000347797
9,21,0.4,0.5,0.356996,0.0972,0.000337622
9,22,0.4,0.5,0.421053,0.1026,0.00031455
9,23,0.4,0.5,0.411917,0.1158,0.000309104
9,24,0.4,0.5,0.432432,0.1258,0.000288974
9,25,0.4,0.5,0.48753,0.1243,0.000243264
9,26,0.4,0.5,0.512698,0.126,0.000208288
9,27,0.4,0.5,0.513393,0.1344,0.000186279
9,28,0.4,0.5,0.549712,0.1388,0.000160269
9,29,0.4,0.5,0.574484,0.1356,0.000129728
10,5,0.4,0.5,0,0,0
10,6,0.4,0.5,0,0.0001,4.36816e-09
10,7,0.4,0.5,0,0.0001,1.66895e-08
10,8,0.4,0.5,0,0.0005,2.22084e-07
10,9,0.4,0.5,0.15,0.002,1.83037e-06
10,10,0.4,0.5,0,0.0055,8.5954e-06
10,11,0.4,0.5,0.0294118,0.0102,2.36217e-05
10,12,0.4,0.5,0.122222,0.018,5.53634e-05
10,13,0.4,0.5,0.0731707,0.0246,9.21925e-05
10,14,0.4,0.5,0.111111,0.0324,0.000138105
10,15,0.4,0.5,0.122768,0.0448,0.000205418
10,16,0.4,0.5,0.186275,0.0612,0.000288404
10,17,0.4,0.5,0.207576,0.066,0.000307839
10,18,0.4,0.5,0.233503,0.0788,0.000352546
10,19,0.4,0.5,0.268371,0.0939,0.000392509
10,20,0.4,0.5,0.293006,0.1058,0.000404147
10,21,0.4,0.5,0.320675,0.1185,0.000405964
10,22,0.4,0.5,0.344146,0.1264,0.000382202
10,23,0.4,0.5,0.351372,0.1312,0.000345409
10,24,0.4,0.5,0.393204,0.1442,0.000326698
10,25,0.4,0.5,0.397735,0.1413,0.000272742
10,26,0.4,0.5,0.443292,0.1543,0.000251573
10,27,0.4,0.5,0.46295,0.1471,0.000201085
10,28,0.4,0.5,0.510424,0.1487,0.000169346
10,29,0.4,0.5,0.501608,0.1555,0.000146726
11,5,0.4,0.5,0,0,0
11,6,0.4,0.5,0,0,0
11,7,0.4,0.5,0,0.0002,2.81542e-08
11,8,0.4,0.5,0,0.0006,2.24786e-07
11,9,0.4,0.5,0.0416667,0.0024,1.85264e-06
11,10,0.4,0.5,0.0701754,0.0057,7.5136e-06
11,11,0.4,0.5,0.0294118,0.0102,1.99242e-05
11,12,0.4,0.5,0.0718563,0.0167,4.33248e-05
11,13,0.4,0.5,0.10101,0.0297,9.38829e-05
11,14,0.4,0.5,0.0826446,0.0363,0.000130509
11,15,0.4,0.5,0.118738,0.0539,0.000208459
11,16,0.4,0.5,0.144681,0.0705,0.000280227
11,17,0.4,0.5,0.164975,0.0788,0.00031001
11,18,0.4,0.5,0.190476,0.0945,0.000356608
11,19,0.4,0.5,0.214286,0.1078,0.000380078
11,20,0.4,0.5,0.23888,0.1214,0.000391149
11,21,0.4,0.5,0.241275,0.1318,0.00038085
11,22,0.4,0.5,0.272394,0.1362,0.000347371
11,23,0.4,0.5,0.318493,0.146,0.000324207
11,24,0.4,0.5,0.32418,0.1493,0.000285306
11,25,0.4,0.5,0.347144,0.1593,0.000259356
11,26,0.4,0.5,0.388105,0.1631,0.000224296
11,27,0.4,0.5,0.389561,0.1571,0.00018114
11,28,0.4,0.5,0.436508,0.1638,0.000157344
11,29,0.4,0.5,0.473524,0.1643,0.000130763
12,5,0.4,0.5,0,0,0
12,6,0.4,0.5,0,0,0
12,7,0.4,0.5,0,0.0004,4.22919e-08
12,8,0.4,0.5,0,0.0007,1.9697e-07
12,9,0.4,0.5,0.0238095,0.0042,2.43508e-06
12,10,0.4,0.5,0,0.0063,6.23733e-06
12,11,0.4,0.5,0.017094,0.0117,1.71653e-05
12,12,0.4,0.5,0.0469484,0.0213,4.15034e-05
12,13,0.4,0.5,0.0492754,0.0345,8.19095e-05
12,14,0.4,0.5,0.0835381,0.0407,0.000109904
12,15,0.4,0.5,0.10473,0.0592,0.000171964
12,16,0.4,0.5,0.122078,0.077,0.000229877
12,17,0.4,0.5,0.122942,0.0911,0.000269186
12,18,0.4,0.5,0.150698,0.1075,0.000304686
12,19,0.4,0.5,0.187722,0.1124,0.000297649
12,20,0.4,0.5,0.210568,0.1268,0.000306851
12,21,0.4,0.5,0.196733,0.1347,0.000292342
12,22,0.4,0.5,0.239569,0.1486,0.000284655
12,23,0.4,0.5,0.283237,0.1557,0.000259683
12,24,0.4,0.5,0.301095,0.1644,0.00023596
12,25,0.4,0.5,0.331122,0.1658,0.000202745
12,26,0.4,0.5,0.357525,0.1681,0.000173628
12,27,0.4,0.5,0.357224,0.1758,0.000152244
12,28,0.4,0.5,0.400693,0.1732,0.000124959
12,29,0.4,0.5,0.419169,0.1732,0.000103533
13,5,0.4,0.5,0,0,0
13,6,0.4,0.5,0,0,0
13,7,0.4,0.5,0,0.0005,3.63843e-08
13,8,0.4,0.5,0,0.0014,2.71129e-07
13,9,0.4,0.5,0,0.0034,1.35672e-06
13,10,0.4,0.5,0.0352941,0.0085,5.79193e-06
13,11,0.4,0.5,0.00675676,0.0148,1.49442e-05
13,12,0.4,0.5,0.0294118,0.0238,3.19174e-05
13,13,0.4,0.5,0.0565476,0.0336,5.49036e-05
13,14,0.4,0.5,0.0707269,0.0509,9.45983e-05
13,15,0.4,0.5,0.0613208,0.0636,0.000127151
13,16,0.4,0.5,0.107374,0.0773,0.00015883
13,17,0.4,0.5,0.124731,0.093,0.000189132
13,18,0.4,0.5,0.122966,0.1106,0.000215748
13,19,0.4,0.5,0.146699,0.1227,0.00022363
13,20,0.4,0.5,0.176741,0.1307,0.000217686
13,21,0.4,0.5,0.203073,0.1497,0.00022361
13,22,0.4,0.5,0.209125,0.1578,0.000208044
13,23,0.4,0.5,0.226675,0.1597,0.000183318
13,24,0.4,0.5,0.25347,0.1657,0.000163684
13,25,0.4,0.5,0.266187,0.1668,0.000140381
13,26,0.4,0.5,0.298472,0.1702,0.000120993
13,27,0.4,0.5,0.308492,0.1731,0.000103173
13,28,0.4,0.5,0.361865,0.1694,8.41162e-05
13,29,0.4,0.5,0.367359,0.1636,6.73074e-05
14,5,0.4,0.5,0,0,0
14,6,0.4,0.5,0,0,0
14,7,0.4,0.5,0,0.0004,1.8744e-08
14,8,0.4,0.5,0,0.0014,1.74596e-07
14,9,0.4,0.5,0,0.0033,8.47976e-07
14,10,0.4,0.5,0.0246914,0.0081,3.55425e-06
14,11,0.4,0.5,0.0324675,0.0154,1.00136e-05
14,12,0.4,0.5,0.0378151,0.0238,2.05535e-05
14,13,0.4,0.5,0.0302115,0.0331,3.48296e-05
14,14,0.4,0.5,0.0507099,0.0493,5.90026e-05
14,15,0.4,0.5,0.048,0.0625,8.04639e-05
14,16,0.4,0.5,0.0770186,0.0805,0.000106514
14,17,0.4,0.5,0.103924,0.0943,0.000123496
14,18,0.4,0.5,0.124183,0.1071,0.000134536
14,19,0.4,0.5,0.145285,0.1177,0.00013814
14,20,0.4,0.5,0.130212,0.1367,0.000146616
14,21,0.4,0.5,0.173169,0.1461,0.000140533
14,22,0.4,0.5,0.182394,0.1579,0.000134057
14,23,0.4,0.5,0.215314,0.1528,0.000112949
14,24,0.4,0.5,0.213736,0.1689,0.000107441
14,25,0.4,0.5,0.265906,0.1666,9.02912e-05
14,26,0.4,0.5,0.266744,0.1717,7.86011e-05
14,27,0.4,0.5,0.294621,0.1636,6.27929e-05
14,28,0.4,0.5,0.298686,0.1751,5.59901e-05
14,29,0.4,0.5,0.312201,0.1672,4.4297e-05
15,5,0.4,0.5,0,0,0
15,6,0.4,0.5,0,0,0
15,7,0.4,0.5,0,0.0003,8.60226e-09
15,8,0.4,0.5,0,0.0014,1.06838e-07
15,9,0.4,0.5,0,0.0038,5.97505e-07
15,10,0.4,0.5,0,0.0081,2.17489e-06
15,11,0.4,0.5,0.0222222,0.0135,5.37147e-06
15,12,0.4,0.5,0.0385965,0.0285,1.50606e-05
15,13,0.4,0.5,0.0445682,0.0359,2.31155e-05
15,14,0.4,0.5,0.0302419,0.0496,3.63241e-05
15,15,0.4,0.5,0.0477707,0.0628,4.94731e-05
15,16,0.4,0.5,0.0779703,0.0808,6.542e-05
15,17,0.4,0.5,0.0792952,0.0908,7.27636e-05
15,18,0.4,0.5,0.0840708,0.113,8.68594e-05
15,19,0.4,0.5,0.121162,0.1205,8.65405e-05
15,20,0.4,0.5,0.118683,0.1306,8.57127e-05
15,21,0.4,0.5,0.166305,0.1383,8.14028e-05
15,22,0.4,0.5,0.155288,0.1494,7.76149e-05
15,23,0.4,0.5,0.166871,0.163,7.37286e-05
15,24,0.4,0.5,0.186441,0.1534,5.97111e-05
15,25,0.4,0.5,0.217671,0.1709,5.66762e-05
15,26,0.4,0.5,0.215638,0.1637,4.58559e-05
15,27,0.4,0.5,0.258809,0.1646,3.86586e-05
15,28,0.4,0.5,0.270091,0.1655,3.23826e-05
15,29,0.4,0.5,0.279687,0.1659,2.68951e-05
16,5,0.4,0.5,0,0,0
16,6,0.4,0.5,0,0,0
16,7,0.4,0.5,0,0.0004,6.74752e-09
16,8,0.4,0.5,0,0.0018,8.08092e-08
16,9,0.4,0.5,0,0.003,2.77506e-07
16,10,0.4,0.5,0,0.0061,9.6355e-07
16,11,0.4,0.5,0.00613497,0.0163,3.81539e-06
16,12,0.4,0.5,0.00896861,0.0223,6.93259e-06
16,13,0.4,0.5,0.0217984,0.0367,1.39017e-05
16,14,0.4,0.5,0.0401606,0.0498,2.14553e-05
16,15,0.4,0.5,0.0367412,0.0626,2.90119e-05
16,16,0.4,0.5,0.0557668,0.0789,3.7581e-05
16,17,0.4,0.5,0.0701754,0.0969,4.5682e-05
16,18,0.4,0.5,0.080689,0.1103,4.98777e-05
16,19,0.4,0.5,0.0951586,0.1198,5.06153e-05
16,20,0.4,0.5,0.100624,0.1282,4.94974e-05
16,21,0.4,0.5,0.115123,0.1468,5.08318e-05
16,22,0.4,0.5,0.134163,0.1446,4.41932e-05
16,23,0.4,0.5,0.159631,0.1516,4.03404e-05
16,24,0.4,0.5,0.169988,0.1606,3.67763e-05
16,25,0.4,0.5,0.18886,0.1562,3.04742e-05
16,26,0.4,0.5,0.217828,0.1593,2.62516e-05
16,27,0.4,0.5,0.24005,0.1608,2.22175e-05
16,28,0.4,0.5,0.238491,0.1564,1.80029e-05
16,29,0.4,0.5,0.249831,0.1481,1.41245e-05
17,5,0.4,0.5,0,0,0
17,6,0.4,0.5,0,0,0
17,7,0.4,0.5,0,0.0003,2.88796e-09
17,8,0.4,0.5,0,0.0011,2.81817e-08
17,9,0.4,0.5,0,0.0031,1.63644e-07
17,10,0.4,0.5,0,0.0067,6.03957e-07
17,11,0.4,0.5,0,0.0136,1.81668e-06
17,12,0.4,0.5,0,0.0239,4.24009e-06
17,13,0.4,0.5,0.0142045,0.0352,7.60905e-06
17,14,0.4,0.5,0.0339703,0.0471,1.15801e-05
17,15,0.4,0.5,0.0298013,0.0604,1.59744e-05
17,16,0.4,0.5,0.0400552,0.0724,1.96796e-05
17,17,0.4,0.5,0.0548977,0.0929,2.49933e-05
17,18,0.4,0.5,0.0587084,0.1022,2.63735e-05
17,19,0.4,0.5,0.0753138,0.1195,2.88124e-05
17,20,0.4,0.5,0.0997506,0.1203,2.65062e-05
17,21,0.4,0.5,0.109023,0.133,2.62814e-05
17,22,0.4,0.5,0.13903,0.1381,2.40862e-05
17,23,0.4,0.5,0.142857,0.1463,2.22163e-05
17,24,0.4,0.5,0.152439,0.1476,1.92884e-05
17,25,0.4,0.5,0.173103,0.1502,1.67228e-05
17,26,0.4,0.5,0.171697,0.1491,1.40218e-05
17,27,0.4,0.5,0.211103,0.1459,1.1504e-05
17,28,0.4,0.5,0.201561,0.1409,9.25558e-06
17,29,0.4,0.5,0.233632,0.1451,7.8972e-06
18,5,0.4,0.5,0,0,0
18,6,0.4,0.5,0,0.0001,1.40452e-10
18,7,0.4,0.5,0,0.0002,1.07325e-09
18,8,0.4,0.5,0,0.0007,9.99711e-09
18,9,0.4,0.5,0,0.0037,1.08878e-07
18,10,0.4,0.5,0,0.0074,3.71847e-07
18,11,0.4,0.5,0.00840336,0.0119,8.86108e-07
18,12,0.4,0.5,0.0111732,0.0179,1.77024e-06
18,13,0.4,0.5,0.00315457,0.0317,3.81987e-06
18,14,0.4,0.5,0.030303,0.0462,6.33191e-06
18,15,0.4,0.5,0.0425894,0.0587,8.65423e-06
18,16,0.4,0.5,0.0491591,0.0773,1.17128e-05
18,17,0.4,0.5,0.0399061,0.0852,1.27776e-05
18,18,0.4,0.5,0.0618661,0.0986,1.41839e-05
18,19,0.4,0.5,0.0608466,0.1134,1.52414e-05
18,20,0.4,0.5,0.0761334,0.1169,1.43581e-05
18,21,0.4,0.5,0.0952762,0.1249,1.37582e-05
18,22,0.4,0.5,0.0997001,0.1334,1.29697e-05
